,StockCode,CustomerID,purchased
141295,1620,4233,1
227465,2621,4233,1
202631,2144,4233,1
57600,889,4233,1
107655,1370,4233,1
217790,2331,4233,1
233403,2777,4233,1
219724,2366,4233,1
218816,2351,4233,1
211598,2219,4233,1
129730,1541,4233,1
86940,1181,4233,1
218259,2342,4233,1
218003,2336,4233,1
214913,2296,4233,1
52277,845,4233,1
211475,2217,4233,1
254069,3235,4233,1
228298,2626,4233,1
148809,1698,4233,1
55710,875,4233,1
17389,339,4233,1
132042,1554,4233,1
104124,1336,4233,1
96759,1283,4233,1
218576,2345,4233,1
229186,2630,4233,1
217925,2335,4233,1
198527,2122,4233,1
147408,1688,4233,1
233677,2778,4233,1
218646,2346,4233,1
211188,2213,4233,1
37553,623,4233,1
147302,1687,4233,1
195088,2105,4233,1
37801,624,4233,1
17195,335,4233,1
219633,2364,4233,1
218236,2341,4233,1
217810,2332,4233,1
23242,398,4233,1
218873,2352,4233,1
223778,2508,4233,1
142794,1636,4233,1
219678,2365,4233,1
218074,2338,4233,1
148290,1694,4233,1
141479,1621,4233,1
173186,1932,4233,1
176861,1969,4233,1
129757,1542,4233,1
147872,1691,4233,1
218441,2344,4233,1
218952,2353,4233,1
211913,2225,4233,1
195446,2106,4233,1
33360,572,4233,1
91700,1244,4233,1
87386,1185,4233,1
218970,2354,4233,1
103647,1335,4233,1
218689,2348,4233,1
256792,3280,4233,1
79638,1084,4233,1
77490,1066,4233,1
148657,1696,4233,1
33030,570,4233,1
219792,2368,4233,1
211375,2216,4233,1
217845,2333,4233,1
227553,2622,4233,1
199069,2124,4233,1
228912,2629,4233,1
218044,2337,4233,1
148135,1693,4233,1
52027,842,4233,1
191479,2077,4233,1
107027,1365,4233,1
184052,2033,4233,1
132082,1555,4233,1
79377,1083,4233,1
176737,1967,4233,1
126639,1514,4233,1
77631,1067,4233,1
228079,2625,4233,1
218286,2343,4233,1
219749,2367,4233,1
130113,1545,4233,1
59753,907,4233,1
154560,1758,4233,1
17303,337,4233,1
87197,1183,4233,1
253059,3216,4233,1
218100,2339,4233,1
129848,1543,4233,1
35622,605,4234,1
195447,2106,4234,1
37554,623,4234,1
188363,2054,4234,1
188639,2059,4234,1
193986,2092,4234,1
187904,2047,4234,1
229187,2630,4234,1
130114,1545,4234,1
188593,2058,4234,1
207327,2177,4234,1
118060,1453,4234,1
195089,2105,4234,1
228440,2627,4234,1
207648,2178,4234,1
193429,2089,4234,1
41657,670,4234,1
116398,1438,4234,1
115224,1432,4234,1
227961,2624,4234,1
188448,2055,4234,1
223138,2488,4234,1
187811,2046,4234,1
130045,1544,4234,1
103108,1334,4234,1
116173,1437,4234,1
107824,1371,4234,1
232667,2755,4234,1
32733,555,4234,1
117798,1452,4234,1
62554,925,4235,1
31007,525,4235,1
210260,2205,4235,1
30896,518,4235,1
220625,2380,4235,1
62793,927,4235,1
223875,2516,4235,1
31085,527,4235,1
29949,495,4235,1
112241,1415,4235,1
16132,315,4235,1
234291,2780,4235,1
233154,2776,4235,1
111646,1413,4235,1
71781,1016,4236,1
91048,1235,4236,1
17461,340,4236,1
143359,1642,4236,1
242708,3001,4236,1
141142,1619,4236,1
99161,1297,4236,1
135363,1579,4236,1
132043,1554,4236,1
228743,2628,4236,1
79639,1084,4236,1
104125,1336,4236,1
18017,342,4236,1
17225,336,4236,1
102162,1325,4236,1
126806,1515,4236,1
41367,667,4236,1
147753,1690,4236,1
147596,1689,4236,1
90838,1234,4236,1
33174,571,4236,1
59754,907,4236,1
37802,624,4236,1
255671,3249,4236,1
7260,169,4236,1
77267,1064,4236,1
37555,623,4237,1
231528,2703,4237,1
106492,1361,4237,1
29581,487,4237,1
102163,1325,4237,1
169866,1895,4237,1
42359,697,4237,1
29379,486,4237,1
231664,2705,4237,1
11570,259,4237,1
245770,3107,4237,1
146581,1682,4237,1
141143,1619,4237,1
211701,2220,4238,1
128204,1521,4238,1
131990,1553,4238,1
253060,3216,4238,1
174838,1945,4238,1
117114,1444,4238,1
78637,1073,4238,1
196677,2115,4238,1
117316,1446,4238,1
228744,2628,4238,1
224683,2588,4238,1
233155,2776,4238,1
18278,344,4238,1
211247,2214,4238,1
243829,3047,4238,1
130336,1546,4238,1
237959,2838,4238,1
234858,2784,4238,1
145380,1663,4238,1
134693,1576,4238,1
191480,2077,4238,1
47495,772,4238,1
197135,2117,4238,1
247718,3137,4238,1
147077,1685,4238,1
212400,2237,4238,1
82166,1109,4238,1
107656,1370,4238,1
202632,2144,4238,1
255672,3249,4238,1
79641,1084,4238,1
107028,1365,4238,1
131586,1552,4238,1
144648,1654,4238,1
30225,500,4238,1
127963,1520,4238,1
79378,1083,4238,1
243765,3046,4238,1
103648,1335,4238,1
48124,784,4238,1
256793,3280,4238,1
76999,1057,4238,1
102164,1325,4238,1
243655,3038,4238,1
104126,1336,4238,1
211534,2218,4238,1
210779,2209,4238,1
233404,2777,4238,1
104378,1340,4238,1
129031,1528,4238,1
140872,1616,4238,1
211376,2216,4238,1
75458,1046,4238,1
81008,1092,4238,1
175377,1953,4238,1
236830,2804,4238,1
18651,349,4238,1
196891,2116,4238,1
33593,578,4238,1
233678,2778,4238,1
105316,1352,4238,1
124960,1496,4238,1
107902,1372,4238,1
239583,2863,4238,1
127507,1519,4238,1
76406,1050,4238,1
107195,1366,4238,1
75940,1048,4238,1
172983,1930,4238,1
197379,2118,4238,1
117421,1447,4238,1
60115,911,4238,1
149422,1703,4238,1
18475,348,4238,1
238037,2839,4238,1
77802,1068,4238,1
117212,1445,4238,1
211189,2213,4238,1
28539,455,4238,1
133413,1571,4238,1
18018,342,4238,1
239530,2862,4238,1
131278,1551,4238,1
60979,914,4238,1
134113,1574,4238,1
140724,1614,4238,1
26480,430,4238,1
249798,3152,4238,1
30840,516,4238,1
203506,2152,4238,1
211476,2217,4238,1
203953,2155,4238,1
146012,1669,4238,1
235058,2785,4238,1
231266,2695,4239,1
16699,325,4239,1
147078,1685,4239,1
216589,2313,4239,1
207787,2180,4239,1
207328,2177,4239,1
165394,1836,4239,1
139658,1604,4239,1
85224,1157,4239,1
231182,2693,4239,1
139473,1603,4239,1
113773,1422,4239,1
231158,2692,4239,1
16745,326,4239,1
16133,315,4239,1
231204,2694,4239,1
38925,635,4239,1
112242,1415,4239,1
66208,977,4239,1
14971,293,4239,1
138093,1596,4239,1
12884,279,4239,1
137978,1595,4239,1
258788,3342,4239,1
168095,1860,4240,1
168058,1858,4240,1
171416,1918,4240,1
98685,1294,4240,1
192391,2082,4240,1
153943,1755,4240,1
172984,1930,4240,1
176531,1965,4240,1
105048,1350,4240,1
91356,1239,4240,1
179917,2004,4240,1
137034,1587,4240,1
137115,1588,4240,1
192469,2083,4240,1
48000,780,4240,1
168140,1862,4240,1
27330,440,4240,1
168114,1861,4240,1
252760,3212,4240,1
192571,2084,4240,1
148658,1696,4242,1
140725,1614,4242,1
148136,1693,4242,1
40874,663,4242,1
228913,2629,4242,1
98686,1294,4242,1
163965,1825,4242,1
224851,2591,4242,1
40923,664,4242,1
34256,594,4242,1
227466,2621,4242,1
54885,868,4242,1
147754,1690,4242,1
54999,869,4242,1
243013,3029,4242,1
34198,593,4242,1
147965,1692,4242,1
28641,456,4242,1
147873,1691,4242,1
252596,3210,4242,1
142702,1634,4243,1
251150,3194,4243,1
141906,1627,4243,1
141985,1628,4243,1
58862,894,4243,1
33477,575,4243,1
74347,1040,4243,1
227059,2614,4243,1
4169,137,4243,1
31383,534,4243,1
150970,1714,4243,1
43454,710,4243,1
120296,1473,4243,1
85617,1166,4243,1
232295,2744,4243,1
144732,1655,4243,1
122174,1481,4243,1
126640,1514,4243,1
226368,2608,4243,1
42985,707,4243,1
48310,788,4243,1
248507,3142,4243,1
112243,1415,4243,1
22255,392,4243,1
231332,2699,4243,1
37803,624,4243,1
100843,1310,4243,1
156355,1776,4243,1
22536,393,4243,1
78198,1071,4243,1
235885,2790,4243,1
239970,2880,4243,1
35623,605,4243,1
11360,242,4243,1
30698,512,4243,1
1160,19,4243,1
231384,2700,4243,1
224655,2587,4243,1
163773,1824,4243,1
30644,510,4243,1
21830,389,4243,1
248138,3140,4243,1
244718,3074,4243,1
51893,841,4243,1
249488,3150,4243,1
30604,509,4243,1
71782,1016,4243,1
45502,755,4243,1
223291,2494,4243,1
259001,3349,4243,1
227962,2624,4243,1
106767,1363,4243,1
133508,1573,4243,1
114069,1425,4243,1
114634,1428,4243,1
252761,3212,4243,1
81390,1100,4243,1
241312,2921,4243,1
250990,3190,4243,1
146774,1684,4243,1
161386,1810,4243,1
149283,1702,4243,1
150638,1713,4243,1
16590,322,4243,1
241418,2923,4243,1
236632,2803,4243,1
65553,967,4243,1
241147,2920,4243,1
60980,914,4243,1
202633,2144,4243,1
60395,912,4243,1
143186,1641,4243,1
226208,2601,4243,1
223891,2518,4243,1
124198,1490,4243,1
47944,779,4243,1
21915,390,4243,1
4318,138,4243,1
243830,3047,4243,1
242166,2992,4243,1
54578,866,4243,1
235971,2794,4243,1
81211,1096,4243,1
246350,3123,4243,1
114443,1427,4243,1
60582,913,4243,1
141144,1619,4243,1
156840,1783,4243,1
141850,1626,4243,1
130726,1548,4243,1
239432,2855,4243,1
254781,3244,4243,1
11387,243,4243,1
238968,2850,4243,1
165089,1834,4243,1
243766,3046,4243,1
227145,2616,4243,1
234859,2784,4243,1
231447,2701,4243,1
111018,1411,4243,1
246290,3120,4243,1
258951,3348,4243,1
12885,279,4243,1
242497,2995,4243,1
111298,1412,4243,1
251118,3193,4243,1
242544,2997,4243,1
48369,789,4243,1
152371,1746,4243,1
141684,1624,4243,1
38936,636,4243,1
236013,2795,4243,1
248467,3141,4243,1
234292,2780,4243,1
156451,1777,4243,1
152639,1748,4243,1
256881,3282,4243,1
235940,2793,4243,1
241396,2922,4243,1
103026,1333,4243,1
23581,399,4243,1
114834,1429,4243,1
233914,2779,4243,1
3354,97,4243,1
92095,1246,4243,1
112554,1416,4243,1
232307,2745,4243,1
4633,140,4243,1
239769,2875,4243,1
235059,2785,4243,1
104127,1336,4243,1
146223,1672,4243,1
81181,1095,4243,1
48423,790,4243,1
102165,1325,4243,1
117213,1445,4243,1
228441,2627,4243,1
113973,1424,4243,1
224514,2572,4243,1
9986,182,4243,1
33446,574,4243,1
200005,2131,4243,1
111648,1413,4243,1
235606,2788,4243,1
134694,1576,4243,1
156996,1784,4243,1
26045,427,4243,1
161217,1809,4243,1
9835,181,4243,1
241115,2919,4243,1
141768,1625,4243,1
233156,2776,4243,1
199612,2129,4243,1
144649,1654,4243,1
248524,3143,4243,1
81009,1092,4243,1
21634,386,4243,1
46129,757,4243,1
237960,2838,4243,1
142973,1637,4243,1
108704,1386,4243,1
59755,907,4243,1
30511,508,4243,1
103649,1335,4243,1
48198,787,4243,1
28871,465,4243,1
3420,98,4243,1
240152,2885,4243,1
54743,867,4243,1
225223,2597,4243,1
163966,1825,4243,1
229317,2632,4244,1
76695,1054,4244,1
197136,2117,4244,1
67206,983,4244,1
70230,1001,4244,1
89581,1215,4244,1
2820,68,4244,1
119582,1466,4244,1
174092,1939,4244,1
81856,1104,4244,1
223139,2488,4244,1
115848,1436,4244,1
209216,2194,4244,1
160653,1806,4244,1
102659,1331,4244,1
85397,1161,4244,1
153017,1752,4244,1
163774,1824,4244,1
119670,1467,4244,1
201654,2141,4244,1
3067,76,4244,1
87503,1187,4244,1
112907,1417,4244,1
28778,460,4244,1
224852,2591,4244,1
52965,852,4244,1
89742,1218,4244,1
70027,999,4244,1
18476,348,4244,1
50261,812,4244,1
202289,2143,4244,1
224820,2590,4244,1
219440,2361,4244,1
193987,2092,4244,1
202634,2144,4244,1
230362,2668,4244,1
40280,655,4244,1
69147,992,4244,1
85339,1160,4244,1
81534,1101,4244,1
116174,1437,4244,1
69459,993,4244,1
3159,81,4244,1
40548,657,4244,1
79256,1082,4244,1
77000,1057,4244,1
117799,1452,4244,1
229385,2633,4244,1
193789,2091,4244,1
52104,843,4244,1
254757,3243,4244,1
61174,915,4244,1
193430,2089,4244,1
70133,1000,4244,1
249306,3147,4245,1
39527,642,4245,1
100911,1311,4245,1
85225,1157,4245,1
30841,516,4245,1
251694,3201,4245,1
163399,1822,4245,1
250963,3189,4245,1
5864,162,4245,1
20302,369,4245,1
117422,1447,4245,1
27974,445,4245,1
127508,1519,4245,1
174093,1939,4245,1
156071,1772,4245,1
108760,1387,4245,1
108507,1384,4245,1
27867,444,4245,1
21635,386,4245,1
240514,2894,4245,1
248468,3141,4245,1
31673,537,4245,1
205252,2166,4245,1
230458,2676,4245,1
12018,268,4245,1
108104,1377,4245,1
1690,36,4245,1
23243,398,4245,1
1245,20,4245,1
170532,1907,4245,1
124498,1492,4245,1
108241,1380,4245,1
85058,1156,4245,1
258615,3335,4245,1
44767,741,4245,1
54744,867,4245,1
62425,924,4245,1
58121,891,4245,1
114835,1429,4245,1
101611,1324,4245,1
3847,124,4245,1
33175,571,4245,1
92886,1254,4245,1
116610,1440,4245,1
229188,2630,4245,1
125560,1503,4245,1
240101,2884,4245,1
250791,3186,4245,1
163224,1820,4245,1
219969,2373,4245,1
202635,2144,4245,1
21831,389,4245,1
253296,3221,4245,1
256167,3270,4245,1
30210,497,4245,1
222836,2484,4245,1
241397,2922,4245,1
102543,1330,4245,1
139227,1602,4245,1
65871,971,4245,1
208360,2185,4245,1
39411,641,4245,1
187041,2042,4245,1
208063,2183,4245,1
96718,1282,4245,1
117471,1448,4245,1
102775,1332,4245,1
6246,165,4245,1
13815,283,4245,1
139474,1603,4245,1
158602,1797,4245,1
97088,1286,4245,1
27617,442,4245,1
161769,1811,4245,1
256260,3274,4245,1
254070,3235,4245,1
222777,2482,4245,1
225224,2597,4245,1
203507,2152,4245,1
55000,869,4245,1
125765,1506,4245,1
73859,1039,4245,1
236633,2803,4245,1
84807,1154,4245,1
33541,577,4245,1
4768,142,4245,1
241784,2955,4245,1
88301,1205,4245,1
239297,2851,4245,1
14059,285,4245,1
253145,3219,4245,1
243656,3038,4245,1
249489,3150,4245,1
44872,742,4245,1
9741,180,4245,1
194198,2095,4245,1
4933,144,4245,1
150639,1713,4245,1
21518,384,4245,1
87556,1188,4245,1
116399,1438,4245,1
13584,282,4245,1
140651,1612,4245,1
100438,1306,4245,1
240300,2892,4245,1
112908,1417,4245,1
59505,902,4245,1
231691,2709,4245,1
93126,1256,4245,1
159262,1802,4245,1
194293,2096,4245,1
108705,1386,4245,1
172985,1930,4245,1
148659,1696,4245,1
100715,1309,4245,1
28046,446,4245,1
244719,3074,4245,1
230926,2684,4245,1
11560,253,4245,1
30699,512,4245,1
203574,2153,4245,1
26481,430,4245,1
121111,1477,4245,1
151235,1737,4245,1
239827,2877,4245,1
151849,1743,4245,1
150310,1712,4245,1
34433,597,4245,1
25690,425,4245,1
243224,3036,4245,1
30860,517,4245,1
92096,1246,4245,1
147409,1688,4245,1
198924,2123,4245,1
59434,898,4245,1
21117,382,4245,1
56804,882,4245,1
4798,143,4245,1
206873,2176,4245,1
258952,3348,4245,1
155500,1766,4245,1
208494,2186,4245,1
220041,2375,4245,1
130727,1548,4245,1
241148,2920,4245,1
232020,2725,4245,1
30645,510,4245,1
62295,923,4245,1
59288,897,4245,1
139659,1604,4245,1
4963,145,4245,1
93601,1257,4245,1
58449,892,4245,1
65784,969,4245,1
51460,836,4245,1
18019,342,4245,1
51514,837,4245,1
4502,139,4245,1
140171,1608,4245,1
5336,147,4245,1
104427,1341,4245,1
228,7,4245,1
44370,733,4245,1
248139,3140,4245,1
116175,1437,4245,1
231814,2711,4245,1
25985,426,4245,1
13393,281,4245,1
75460,1046,4245,1
114989,1430,4245,1
87504,1187,4245,1
89250,1212,4245,1
194137,2094,4245,1
108285,1381,4245,1
250380,3180,4245,1
72924,1030,4245,1
107196,1366,4245,1
14542,289,4245,1
84856,1155,4245,1
206262,2173,4245,1
116528,1439,4245,1
120585,1474,4245,1
114635,1428,4245,1
254377,3236,4245,1
156164,1773,4245,1
226124,2600,4245,1
164851,1833,4245,1
193790,2091,4245,1
74348,1040,4245,1
252314,3206,4245,1
39176,640,4245,1
12333,276,4245,1
100971,1312,4245,1
49263,793,4245,1
94029,1258,4245,1
18828,352,4245,1
65372,964,4245,1
249060,3146,4245,1
79642,1084,4245,1
6477,166,4245,1
68072,987,4245,1
81857,1104,4245,1
155615,1767,4245,1
15131,294,4245,1
231936,2721,4245,1
256794,3280,4245,1
204868,2165,4245,1
45134,745,4245,1
234293,2780,4245,1
90532,1231,4245,1
27766,443,4245,1
250563,3182,4245,1
250743,3185,4245,1
30087,496,4245,1
4319,138,4245,1
115102,1431,4245,1
34810,602,4245,1
237219,2810,4245,1
225920,2599,4245,1
219998,2374,4245,1
11913,262,4245,1
12079,270,4245,1
193609,2090,4245,1
19174,358,4245,1
126169,1509,4245,1
12160,272,4245,1
155936,1771,4245,1
16926,329,4245,1
226816,2612,4245,1
147303,1687,4245,1
163114,1819,4245,1
12243,273,4245,1
114444,1427,4245,1
154411,1756,4245,1
12484,277,4245,1
200903,2136,4245,1
21707,387,4245,1
81753,1103,4245,1
59567,904,4245,1
16468,320,4245,1
130503,1547,4245,1
22537,393,4245,1
158942,1798,4245,1
230708,2681,4245,1
128205,1521,4245,1
118061,1453,4245,1
255674,3249,4245,1
253354,3222,4245,1
238969,2850,4245,1
16289,316,4245,1
108193,1379,4245,1
89417,1213,4245,1
242587,3000,4245,1
16539,321,4245,1
51592,838,4245,1
94719,1260,4245,1
113974,1424,4245,1
247293,3131,4245,1
7779,170,4245,1
127964,1520,4245,1
104549,1343,4245,1
65681,968,4245,1
9836,181,4245,1
99948,1302,4245,1
108157,1378,4245,1
65125,960,4245,1
54579,866,4245,1
108607,1385,4245,1
241815,2956,4245,1
232475,2753,4245,1
153018,1752,4245,1
117214,1445,4245,1
109979,1403,4245,1
19783,365,4245,1
207329,2177,4245,1
193431,2089,4245,1
184699,2035,4245,1
97550,1291,4245,1
34199,593,4245,1
51648,839,4245,1
154489,1757,4245,1
54887,868,4245,1
227060,2614,4245,1
91049,1235,4245,1
236136,2799,4245,1
19055,356,4245,1
94470,1259,4245,1
104251,1338,4245,1
104488,1342,4245,1
98574,1293,4245,1
223779,2508,4245,1
39547,643,4245,1
114070,1425,4245,1
62194,922,4245,1
194070,2093,4245,1
21315,383,4245,1
33361,572,4245,1
104128,1336,4245,1
66791,980,4245,1
74606,1041,4245,1
107426,1369,4245,1
76407,1050,4245,1
223551,2505,4245,1
4634,140,4245,1
148448,1695,4245,1
33594,578,4245,1
108426,1383,4245,1
124199,1490,4245,1
19996,366,4245,1
174681,1944,4245,1
201917,2142,4245,1
12886,279,4245,1
241313,2921,4245,1
7262,169,4245,1
240039,2883,4245,1
27164,439,4245,1
107029,1365,4245,1
27470,441,4245,1
143187,1641,4245,1
254678,3237,4245,1
75178,1043,4245,1
239995,2881,4245,1
991,18,4245,1
18652,349,4245,1
142974,1637,4245,1
134316,1575,4245,1
139942,1606,4245,1
203347,2151,4245,1
99378,1298,4245,1
75942,1048,4245,1
242545,2997,4245,1
145691,1666,4246,1
92236,1247,4246,1
106559,1362,4246,1
106768,1363,4246,1
56805,882,4246,1
23244,398,4246,1
109048,1391,4246,1
51461,836,4246,1
108908,1390,4246,1
29951,495,4246,1
16135,315,4246,1
135744,1580,4246,1
39836,647,4246,1
100505,1307,4246,1
51649,839,4246,1
40875,663,4246,1
145917,1668,4246,1
10975,226,4246,1
91357,1239,4246,1
9742,180,4246,1
79918,1086,4246,1
157757,1789,4246,1
81182,1095,4247,1
237961,2838,4247,1
108158,1378,4247,1
58863,894,4247,1
108105,1377,4247,1
143876,1646,4247,1
83334,1125,4247,1
38669,631,4247,1
239770,2875,4247,1
1317,22,4247,1
256291,3275,4247,1
240925,2916,4247,1
134696,1576,4247,1
130337,1546,4247,1
155754,1769,4248,1
177295,1979,4248,1
198529,2122,4248,1
105522,1353,4248,1
47496,772,4248,1
243657,3038,4248,1
85772,1168,4248,1
222778,2482,4248,1
51795,840,4248,1
46563,766,4248,1
244571,3069,4248,1
67521,985,4248,1
172986,1930,4248,1
102167,1325,4248,1
78638,1073,4248,1
245771,3107,4248,1
44873,742,4248,1
155690,1768,4248,1
44768,741,4248,1
144067,1648,4248,1
246878,3126,4248,1
235972,2794,4249,1
118452,1457,4249,1
79643,1084,4249,1
92097,1246,4249,1
237542,2812,4249,1
5337,147,4249,1
89251,1212,4249,1
20908,377,4249,1
115850,1436,4249,1
240561,2900,4249,1
253234,3220,4249,1
112244,1415,4249,1
205253,2166,4249,1
23025,397,4249,1
236137,2799,4249,1
240833,2913,4249,1
215921,2307,4249,1
62296,923,4249,1
126170,1509,4249,1
100301,1305,4249,1
227197,2618,4249,1
108008,1375,4249,1
41449,668,4249,1
94471,1259,4249,1
257781,3310,4249,1
259067,3352,4249,1
62088,921,4249,1
247294,3131,4249,1
33176,571,4249,1
81011,1092,4249,1
250831,3187,4249,1
243658,3038,4249,1
234637,2782,4249,1
78199,1071,4249,1
205467,2168,4249,1
32879,567,4249,1
21916,390,4249,1
14932,292,4249,1
193791,2091,4249,1
111019,1411,4249,1
14972,293,4249,1
81536,1101,4249,1
50167,811,4249,1
22744,395,4249,1
58864,894,4249,1
29952,495,4249,1
10719,208,4249,1
21708,387,4249,1
366,9,4249,1
174240,1942,4249,1
68733,989,4249,1
100439,1306,4249,1
143568,1644,4249,1
54058,859,4249,1
81638,1102,4249,1
21636,386,4249,1
14543,289,4249,1
202291,2143,4249,1
227963,2624,4249,1
74863,1042,4249,1
215226,2300,4249,1
258541,3333,4249,1
42155,687,4249,1
208662,2188,4249,1
227171,2617,4249,1
34811,602,4249,1
216164,2310,4249,1
248864,3145,4249,1
198530,2122,4249,1
103650,1335,4249,1
202636,2144,4249,1
206027,2172,4249,1
105523,1353,4249,1
55926,878,4249,1
200817,2135,4249,1
143188,1641,4249,1
236433,2802,4249,1
198061,2120,4249,1
13192,280,4249,1
181762,2017,4249,1
16136,315,4249,1
52278,845,4249,1
249307,3147,4249,1
52105,843,4249,1
203776,2154,4249,1
78115,1070,4249,1
50312,813,4249,1
240893,2914,4249,1
202847,2145,4249,1
95848,1273,4249,1
111299,1412,4249,1
35624,605,4249,1
14728,290,4249,1
7780,170,4249,1
208759,2189,4249,1
100194,1304,4249,1
44239,732,4249,1
253146,3219,4249,1
61968,920,4249,1
62426,924,4249,1
236978,2807,4249,1
100716,1309,4249,1
250660,3184,4249,1
51398,835,4249,1
116611,1440,4249,1
94030,1258,4249,1
255675,3249,4249,1
111649,1413,4249,1
240301,2892,4249,1
93602,1257,4249,1
76799,1055,4249,1
113446,1420,4249,1
97551,1291,4249,1
235400,2787,4249,1
89743,1218,4249,1
172447,1923,4249,1
12080,270,4249,1
193432,2089,4249,1
193610,2090,4249,1
204486,2163,4249,1
174682,1944,4249,1
226369,2608,4249,1
230927,2684,4249,1
120039,1471,4249,1
76696,1054,4249,1
116176,1437,4249,1
238038,2839,4249,1
191082,2075,4249,1
12887,279,4249,1
237084,2808,4249,1
193989,2092,4249,1
41586,669,4249,1
234294,2780,4249,1
97420,1289,4249,1
30089,496,4249,1
229606,2645,4249,1
243910,3064,4249,1
224480,2557,4249,1
237656,2816,4249,1
71083,1014,4249,1
143877,1646,4249,1
236215,2800,4249,1
220954,2387,4249,1
4635,140,4249,1
216241,2311,4249,1
8602,172,4249,1
235941,2793,4249,1
227061,2614,4249,1
74607,1041,4249,1
104129,1336,4249,1
59884,908,4249,1
41818,672,4249,1
70676,1013,4249,1
81754,1103,4249,1
231183,2693,4249,1
79257,1082,4249,1
137979,1595,4249,1
201656,2141,4249,1
10707,207,4249,1
22538,393,4249,1
124640,1493,4249,1
77001,1057,4249,1
227146,2616,4249,1
183343,2030,4249,1
95488,1269,4249,1
116400,1438,4249,1
17304,337,4249,1
116529,1439,4249,1
10241,190,4249,1
256207,3271,4249,1
97496,1290,4249,1
175088,1948,4249,1
216758,2314,4249,1
124356,1491,4249,1
102168,1325,4249,1
248662,3144,4249,1
59070,896,4249,1
14385,288,4249,1
35060,603,4249,1
233159,2776,4249,1
100506,1307,4249,1
76629,1053,4249,1
50262,812,4249,1
18653,349,4249,1
73860,1039,4249,1
39988,651,4249,1
18020,342,4249,1
4934,144,4249,1
236014,2795,4249,1
44647,739,4249,1
229387,2633,4250,1
14544,289,4250,1
185573,2037,4250,1
208064,2183,4250,1
200149,2132,4250,1
187504,2043,4250,1
186737,2041,4250,1
185075,2036,4250,1
81755,1103,4250,1
214819,2294,4250,1
184053,2033,4250,1
124200,1490,4250,1
213626,2252,4250,1
14729,290,4250,1
14386,288,4250,1
221374,2389,4250,1
53659,857,4250,1
121113,1477,4250,1
54059,859,4250,1
238602,2849,4250,1
8603,172,4250,1
171169,1916,4250,1
7781,170,4250,1
170957,1915,4250,1
254378,3236,4250,1
51894,841,4251,1
52279,845,4251,1
256795,3280,4251,1
71448,1015,4251,1
250991,3190,4251,1
12485,277,4251,1
86647,1178,4251,1
37325,621,4251,1
130504,1547,4251,1
14387,288,4251,1
166474,1842,4251,1
133098,1568,4251,1
121473,1478,4251,1
16137,315,4251,1
157314,1786,4251,1
202292,2143,4251,1
79134,1081,4251,1
236634,2803,4251,1
98368,1292,4251,1
97089,1286,4251,1
137795,1593,4251,1
28123,448,4251,1
49591,801,4251,1
230509,2677,4251,1
166371,1841,4251,1
55133,871,4251,1
9075,173,4251,1
102660,1331,4251,1
121644,1479,4251,1
14730,290,4251,1
30842,516,4251,1
55110,870,4251,1
50680,821,4251,1
85059,1156,4251,1
133177,1569,4251,1
51462,836,4251,1
239828,2877,4251,1
54060,859,4251,1
113447,1420,4251,1
238970,2850,4251,1
255676,3249,4251,1
34812,602,4251,1
56645,881,4251,1
97365,1288,4251,1
166024,1838,4251,1
240562,2900,4251,1
230585,2678,4251,1
12623,278,4251,1
56297,880,4251,1
156841,1783,4251,1
24056,401,4251,1
55927,878,4251,1
193433,2089,4251,1
251028,3191,4251,1
14865,291,4251,1
93603,1257,4251,1
113169,1419,4251,1
13193,280,4251,1
161387,1810,4251,1
15133,294,4251,1
250381,3180,4251,1
53330,856,4251,1
126807,1515,4251,1
7263,169,4251,1
52106,843,4251,1
84808,1154,4251,1
41755,671,4251,1
198925,2123,4251,1
248140,3140,4251,1
176532,1965,4251,1
144651,1654,4251,1
21709,387,4251,1
6716,167,4251,1
81012,1092,4251,1
166690,1843,4251,1
9743,180,4251,1
320,8,4251,1
193792,2091,4251,1
86465,1177,4251,1
71084,1014,4251,1
55489,874,4251,1
110684,1410,4251,1
115416,1434,4251,1
52170,844,4251,1
61969,920,4251,1
84857,1155,4251,1
250964,3189,4251,1
134874,1577,4251,1
147079,1685,4251,1
176622,1966,4251,1
132557,1563,4251,1
10356,193,4251,1
35625,605,4251,1
33750,580,4251,1
251119,3193,4251,1
49545,799,4251,1
96719,1282,4251,1
193990,2092,4251,1
257782,3310,4251,1
23582,399,4251,1
21833,389,4251,1
71783,1016,4251,1
10242,190,4251,1
231333,2699,4251,1
134697,1576,4251,1
156452,1777,4251,1
166923,1845,4251,1
234295,2780,4251,1
97497,1290,4251,1
128503,1523,4251,1
248469,3141,4251,1
193611,2090,4251,1
70449,1010,4251,1
14545,289,4251,1
94472,1259,4251,1
50744,822,4251,1
202637,2144,4251,1
156356,1776,4251,1
91050,1235,4251,1
54291,860,4251,1
22745,395,4251,1
85226,1157,4251,1
51594,838,4251,1
159263,1802,4251,1
21917,390,4251,1
239869,2879,4251,1
6943,168,4251,1
239807,2876,4251,1
53660,857,4251,1
250564,3182,4251,1
28409,454,4251,1
203179,2150,4252,1
231184,2693,4252,1
224699,2589,4252,1
20408,374,4252,1
22746,395,4252,1
254884,3247,4252,1
203508,2152,4252,1
252762,3212,4252,1
203778,2154,4252,1
203954,2155,4252,1
